strategy,event_id,asx_ticker,direction,entry_date,entry_price,exit_date,exit_price,gross_return,adv_dollars,participation,capped,cost_bps_roundtrip,net_return,harsh_net_return,exposure_days,capital,pnl_net,rejected,reject_reason,year,theme,provider,market_cap
S1_ADD_runup_T-1,b7967df243bf,DPZ,1,,,2020-05-11,,0.022703259191027003,,0.0,False,,0.021703259191027002,0.019703259191027004,1,,2170.3259191027,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,1784f9934ec2,DPZ,1,,,2020-05-11,,0.022498088899685076,,0.0,False,,0.021498088899685075,0.019498088899685077,1,,2149.8088899685076,False,,2020,S&P 500,US,
S2_ADD_postdrift_eff_+10,27a914180a48,DPZ,1,,,2020-05-11,,-0.045908500887440695,,0.0,False,,-0.046908500887440696,-0.0489085008874407,10,,-4690.85008874407,False,,2020,S&P 500,US,
S3_DEL_short_eff_+10,64be07711e4f,CPRI,-1,,,2020-05-11,,-0.14605171208944778,,0.0,False,,-0.14705171208944778,-0.14905171208944779,10,,-14705.17120894478,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,80a151f7c7f4,M,1,,,2020-04-06,,0.04841713221601496,,0.0,False,,0.04741713221601496,0.045417132216014955,5,,4741.713221601496,False,,2020,S&P 500,US,
S1x_ADD_excess_T-5,f2286e4f02ff,M,1,,,2020-04-06,,0.03614883487223497,,0.0,False,,0.03514883487223497,0.03314883487223497,5,,3514.883487223497,False,,2020,S&P 500,US,
S1_ADD_runup_T-3,6a5f1129b3d3,M,1,,,2020-04-06,,0.27088036117381487,,0.0,False,,0.26988036117381486,0.26788036117381486,3,,26988.036117381485,False,,2020,S&P 500,US,
S1x_ADD_excess_T-3,99f1185dc742,M,1,,,2020-04-06,,0.19486979850877328,,0.0,False,,0.19386979850877328,0.19186979850877328,3,,19386.979850877327,False,,2020,S&P 500,US,
S1_ADD_runup_T-1,850c5891d671,M,1,,,2020-04-06,,0.1704781704781706,,0.0,False,,0.1694781704781706,0.1674781704781706,1,,16947.81704781706,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,fefec4ebd570,M,1,,,2020-04-06,,0.1033118865827678,,0.0,False,,0.1023118865827678,0.1003118865827678,1,,10231.18865827678,False,,2020,S&P 500,US,
S2_ADD_postdrift_eff_+10,e1070223fd58,M,1,,,2020-04-06,,-0.0728241563055062,,0.0,False,,-0.0738241563055062,-0.07582415630550621,10,,-7382.41563055062,False,,2020,S&P 500,US,
S3_DEL_short_eff_+10,db513fe6ebff,M,-1,,,2020-04-06,,0.0728241563055062,,0.0,False,,0.0718241563055062,0.0698241563055062,10,,7182.41563055062,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,5f6a8f8f216f,RTN,1,,,2020-04-06,,-0.2463917525773196,,0.0,False,,-0.2473917525773196,-0.2493917525773196,5,,-24739.17525773196,False,,2020,S&P 500,US,
S1x_ADD_excess_T-5,5406814ea898,RTN,1,,,2020-04-06,,-0.21051885824347594,,0.0,False,,-0.21151885824347594,-0.21351885824347594,5,,-21151.885824347595,False,,2020,S&P 500,US,
S1_ADD_runup_T-3,55be1396df46,RTN,1,,,2020-04-06,,-0.17173004744706477,,0.0,False,,-0.17273004744706477,-0.17473004744706477,3,,-17273.00474470648,False,,2020,S&P 500,US,
S1x_ADD_excess_T-3,0fc55ea40c2c,RTN,1,,,2020-04-06,,-0.13419899451375705,,0.0,False,,-0.13519899451375705,-0.13719899451375706,3,,-13519.899451375706,False,,2020,S&P 500,US,
S1_ADD_runup_T-1,9f9b9cc9cafd,RTN,1,,,2020-04-06,,-0.04467859184840328,,0.0,False,,-0.04567859184840328,-0.047678591848403284,1,,-4567.859184840328,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,4e69a8c57705,RTN,1,,,2020-04-06,,-0.06775395240091198,,0.0,False,,-0.06875395240091198,-0.07075395240091198,1,,-6875.395240091198,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,1f4d1e6ed82a,OTIS,1,,,2020-04-02,,-0.022222222222222254,,0.0,False,,-0.023222222222222255,-0.025222222222222253,5,,-2322.2222222222254,False,,2020,S&P 500,US,
S1x_ADD_excess_T-5,d7304a35d3aa,OTIS,1,,,2020-04-02,,0.01365067211162141,,0.0,False,,0.012650672111621408,0.01065067211162141,5,,1265.067211162141,False,,2020,S&P 500,US,
S1_ADD_runup_T-3,b471b887fb9a,OTIS,1,,,2020-04-02,,-0.12,,0.0,False,,-0.121,-0.123,3,,-12100.0,False,,2020,S&P 500,US,
S1x_ADD_excess_T-3,fd3bf630d0de,OTIS,1,,,2020-04-02,,-0.08246894706669228,,0.0,False,,-0.08346894706669228,-0.08546894706669228,3,,-8346.894706669227,False,,2020,S&P 500,US,
S1_ADD_runup_T-1,d003722379db,OTIS,1,,,2020-04-02,,-0.05781584582441124,,0.0,False,,-0.05881584582441124,-0.06081584582441124,1,,-5881.5845824411235,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,bba0d661342e,OTIS,1,,,2020-04-02,,-0.08089120637691993,,0.0,False,,-0.08189120637691993,-0.08389120637691994,1,,-8189.120637691994,False,,2020,S&P 500,US,
S2_ADD_postdrift_eff_+10,1494b3ac5411,OTIS,1,,,2020-04-02,,0.04886363636363633,,0.0,False,,0.04786363636363633,0.04586363636363633,10,,4786.363636363633,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,c666a22a917a,CARR,1,,,2020-04-02,,-0.14045307443365695,,0.0,False,,-0.14145307443365696,-0.14345307443365696,5,,-14145.307443365695,False,,2020,S&P 500,US,
S1x_ADD_excess_T-5,b94d37da0aba,CARR,1,,,2020-04-02,,-0.10458018009981329,,0.0,False,,-0.10558018009981329,-0.1075801800998133,5,,-10558.01800998133,False,,2020,S&P 500,US,
S1_ADD_runup_T-3,3c811bbe6e2c,CARR,1,,,2020-04-02,,-0.16477987421383655,,0.0,False,,-0.16577987421383655,-0.16777987421383656,3,,-16577.987421383656,False,,2020,S&P 500,US,
S1x_ADD_excess_T-3,2b5db9792b62,CARR,1,,,2020-04-02,,-0.12724882128052883,,0.0,False,,-0.12824882128052884,-0.13024882128052884,3,,-12824.882128052883,False,,2020,S&P 500,US,
S1_ADD_runup_T-1,803709f80903,CARR,1,,,2020-04-02,,-0.11760797342192697,,0.0,False,,-0.11860797342192697,-0.12060797342192697,1,,-11860.797342192696,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,9461dd01cf5e,CARR,1,,,2020-04-02,,-0.14068333397443566,,0.0,False,,-0.14168333397443567,-0.14368333397443567,1,,-14168.333397443566,False,,2020,S&P 500,US,
S2_ADD_postdrift_eff_+10,02a3f8d7c37d,CARR,1,,,2020-04-02,,0.034638554216867457,,0.0,False,,0.033638554216867456,0.031638554216867454,10,,3363.8554216867456,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,9522dfc90fa1,IR,1,,,2020-03-02,,-0.10284463894967188,,0.0,False,,-0.10384463894967189,-0.10584463894967189,5,,-10384.463894967188,False,,2020,S&P 500,US,
S1x_ADD_excess_T-5,d883679463c1,IR,1,,,2020-03-02,,-0.06150104984229632,,0.0,False,,-0.06250104984229632,-0.06450104984229632,5,,-6250.104984229632,False,,2020,S&P 500,US,
S1_ADD_runup_T-3,c3b30cb1169a,IR,1,,,2020-03-02,,-0.08251748251748259,,0.0,False,,-0.08351748251748259,-0.08551748251748259,3,,-8351.748251748259,False,,2020,S&P 500,US,
S1x_ADD_excess_T-3,155b072196ae,IR,1,,,2020-03-02,,-0.0747807248930844,,0.0,False,,-0.0757807248930844,-0.07778072489308441,3,,-7578.072489308441,False,,2020,S&P 500,US,
S1_ADD_runup_T-1,cbac39b29b99,IR,1,,,2020-03-02,,0.0003049710277522877,,0.0,False,,-0.0006950289722477123,-0.0026950289722477124,1,,-69.50289722477123,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,5e06b83de1c7,IR,1,,,2020-03-02,,-0.04300158402524157,,0.0,False,,-0.04400158402524157,-0.04600158402524157,1,,-4400.158402524157,False,,2020,S&P 500,US,
S2_ADD_postdrift_eff_+10,d58721cc9db9,IR,1,,,2020-03-02,,-0.35213414634146334,,0.0,False,,-0.35313414634146334,-0.35513414634146334,10,,-35313.414634146335,False,,2020,S&P 500,US,
S3_DEL_short_eff_+10,a5ce41095de4,XEC,-1,,,2020-03-02,,0.5388141809290954,,0.0,False,,0.5378141809290954,0.5358141809290954,10,,53781.41809290954,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,3f4c226f65e5,PAYC,1,,,2020-01-27,,0.054989197947609814,,0.0,False,,0.05398919794760981,0.05198919794760981,5,,5398.919794760981,False,,2020,S&P 500,US,
S1x_ADD_excess_T-5,fc2714aafeb7,PAYC,1,,,2020-01-27,,0.0804448388573854,,0.0,False,,0.0794448388573854,0.0774448388573854,5,,7944.48388573854,False,,2020,S&P 500,US,
S1_ADD_runup_T-3,9864e7c3cc1c,PAYC,1,,,2020-01-27,,0.03049986810867855,,0.0,False,,0.02949986810867855,0.027499868108678552,3,,2949.986810867855,False,,2020,S&P 500,US,
S1x_ADD_excess_T-3,be4ea8cf6a7e,PAYC,1,,,2020-01-27,,0.05416136385323089,,0.0,False,,0.05316136385323089,0.05116136385323089,3,,5316.13638532309,False,,2020,S&P 500,US,
S1_ADD_runup_T-1,0271e44b9a56,PAYC,1,,,2020-01-27,,-0.007242463708268532,,0.0,False,,-0.008242463708268533,-0.010242463708268531,1,,-824.2463708268533,False,,2020,S&P 500,US,
S1x_ADD_excess_T-1,6f22cddce317,PAYC,1,,,2020-01-27,,0.008786979367437886,,0.0,False,,0.007786979367437886,0.005786979367437886,1,,778.6979367437885,False,,2020,S&P 500,US,
S2_ADD_postdrift_eff_+10,3a1cbe9c0fbb,PAYC,1,,,2020-01-27,,-0.04652353374076079,,0.0,False,,-0.04752353374076079,-0.049523533740760795,10,,-4752.3533740760795,False,,2020,S&P 500,US,
S1_ADD_runup_T-5,4a443e8f524c,LYV,1,,,2019-12-20,,0.11206092632887765,,0.0,False,,0.11106092632887765,0.10906092632887765,5,,11106.092632887765,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,43513a6f9eac,LYV,1,,,2019-12-20,,0.10131467648644721,,0.0,False,,0.10031467648644721,0.0983146764864472,5,,10031.46764864472,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,502be7698743,LYV,1,,,2019-12-20,,0.13733905579399153,,0.0,False,,0.13633905579399153,0.13433905579399152,3,,13633.905579399152,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,ca94e26a5089,LYV,1,,,2019-12-20,,0.13370917814590189,,0.0,False,,0.13270917814590188,0.13070917814590188,3,,13270.917814590188,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,1fa80b4fd899,LYV,1,,,2019-12-20,,0.024631247314907512,,0.0,False,,0.02363124731490751,0.021631247314907513,1,,2363.124731490751,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,6483f54864f0,LYV,1,,,2019-12-20,,0.02516100736476712,,0.0,False,,0.024161007364767118,0.02216100736476712,1,,2416.100736476712,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,899535387c29,LYV,1,,,2019-12-20,,-0.008944793850454213,,0.0,False,,-0.009944793850454214,-0.011944793850454213,10,,-994.4793850454214,False,,2019,S&P 500,US,
S3_DEL_short_eff_+10,0ef25e14af35,AMG,-1,,,2019-12-20,,0.0249704142011834,,0.0,False,,0.0239704142011834,0.0219704142011834,10,,2397.04142011834,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,9262f4434943,ZBRA,1,,,2019-12-20,,-0.020597362296353783,,0.0,False,,-0.021597362296353784,-0.023597362296353782,5,,-2159.7362296353785,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,1431f34ef73e,ZBRA,1,,,2019-12-20,,-0.03134361213878423,,0.0,False,,-0.03234361213878423,-0.03434361213878423,5,,-3234.361213878423,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,436814b3b9c1,ZBRA,1,,,2019-12-20,,-0.0037484217171717127,,0.0,False,,-0.004748421717171713,-0.006748421717171713,3,,-474.84217171717125,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,b77879d84fe0,ZBRA,1,,,2019-12-20,,-0.007378299365261354,,0.0,False,,-0.008378299365261355,-0.010378299365261353,3,,-837.8299365261355,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,38217aec4bff,ZBRA,1,,,2019-12-20,,-0.0025283451191087103,,0.0,False,,-0.0035283451191087103,-0.00552834511910871,1,,-352.834511910871,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,d11102adb584,ZBRA,1,,,2019-12-20,,-0.0019985850692491036,,0.0,False,,-0.0029985850692491036,-0.004998585069249104,1,,-299.8585069249104,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,1811745a82af,ZBRA,1,,,2019-12-20,,0.015763000514871894,,0.0,False,,0.014763000514871893,0.012763000514871895,10,,1476.3000514871894,False,,2019,S&P 500,US,
S3_DEL_short_eff_+10,2186e802b3ba,TRIP,-1,,,2019-12-20,,-0.013639387890884924,,0.0,False,,-0.014639387890884925,-0.016639387890884923,10,,-1463.9387890884925,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,fea9652b1a82,STE,1,,,2019-12-20,,-0.013756335154347377,,0.0,False,,-0.014756335154347378,-0.016756335154347376,5,,-1475.6335154347378,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,8b50e5a2212d,STE,1,,,2019-12-20,,-0.02450258499677782,,0.0,False,,-0.025502584996777822,-0.02750258499677782,5,,-2550.2584996777823,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,6e4b046db313,STE,1,,,2019-12-20,,-0.011087645195353768,,0.0,False,,-0.012087645195353769,-0.014087645195353767,3,,-1208.7645195353768,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,13700576a5d7,STE,1,,,2019-12-20,,-0.014717522843443409,,0.0,False,,-0.01571752284344341,-0.01771752284344341,3,,-1571.752284344341,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,539df0be0bcc,STE,1,,,2019-12-20,,0.009771547947974968,,0.0,False,,0.008771547947974967,0.006771547947974968,1,,877.1547947974967,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,51f8d7ed0715,STE,1,,,2019-12-20,,0.010301307997834575,,0.0,False,,0.009301307997834574,0.0073013079978345745,1,,930.1307997834574,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,fd41b66e833f,STE,1,,,2019-12-20,,0.008008542445274935,,0.0,False,,0.007008542445274935,0.005008542445274935,10,,700.8542445274935,False,,2019,S&P 500,US,
S3_DEL_short_eff_+10,c7b40d3d5efe,MAC,-1,,,2019-12-20,,0.02342274272761602,,0.0,False,,0.02242274272761602,0.02042274272761602,10,,2242.274272761602,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,24ea6b03163d,ODFL,1,,,2019-12-06,,-0.03789539617914195,,0.0,False,,-0.03889539617914195,-0.04089539617914195,5,,-3889.539617914195,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,f1048eae81f8,ODFL,1,,,2019-12-06,,-0.03967707668564824,,0.0,False,,-0.04067707668564824,-0.04267707668564824,5,,-4067.707668564824,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,c59ecf3456ab,ODFL,1,,,2019-12-06,,0.013861386138613874,,0.0,False,,0.012861386138613873,0.010861386138613875,3,,1286.1386138613873,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,d152d7978619,ODFL,1,,,2019-12-06,,-0.0033248519489326167,,0.0,False,,-0.004324851948932617,-0.006324851948932617,3,,-432.4851948932617,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,921371308905,ODFL,1,,,2019-12-06,,0.0024473813020067237,,0.0,False,,0.0014473813020067236,-0.0005526186979932764,1,,144.73813020067237,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,98967ea0f1e2,ODFL,1,,,2019-12-06,,-0.006686648567873377,,0.0,False,,-0.007686648567873377,-0.009686648567873376,1,,-768.6648567873377,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,2fb3c951f746,ODFL,1,,,2019-12-06,,0.02099609375,,0.0,False,,0.01999609375,0.01799609375,10,,1999.609375,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,7dc089a258e0,WRB,1,,,2019-12-04,,-0.014944769330734298,,0.0,False,,-0.0159447693307343,-0.017944769330734297,5,,-1594.4769330734298,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,d67dbd248291,WRB,1,,,2019-12-04,,-0.006602945591559495,,0.0,False,,-0.007602945591559495,-0.009602945591559494,5,,-760.2945591559495,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,7698bab72294,WRB,1,,,2019-12-04,,0.0033090668431503545,,0.0,False,,0.0023090668431503545,0.0003090668431503544,3,,230.90668431503545,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,5b5e27a06748,WRB,1,,,2019-12-04,,0.012376547992334341,,0.0,False,,0.01137654799233434,0.009376547992334342,3,,1137.654799233434,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,17389a7bb3f5,WRB,1,,,2019-12-04,,0.0029771749917300028,,0.0,False,,0.0019771749917300028,-2.282500826999729e-05,1,,197.71749917300028,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,b77e4830333c,WRB,1,,,2019-12-04,,-0.003193072141204789,,0.0,False,,-0.004193072141204789,-0.006193072141204789,1,,-419.30721412047893,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,0b8fd2e6d1e3,WRB,1,,,2019-12-04,,0.01319261213720302,,0.0,False,,0.012192612137203018,0.01019261213720302,10,,1219.2612137203018,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,61d0951a7ab4,NOW,1,,,2019-11-20,,0.11439259696790716,,0.0,False,,0.11339259696790716,0.11139259696790715,5,,11339.259696790716,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,8bc4cd93bf91,NOW,1,,,2019-11-20,,0.10898981469679758,,0.0,False,,0.10798981469679758,0.10598981469679758,5,,10798.981469679758,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,5eee433e9d57,NOW,1,,,2019-11-20,,0.08867089824966334,,0.0,False,,0.08767089824966334,0.08567089824966334,3,,8767.089824966335,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,46da72f5d4eb,NOW,1,,,2019-11-20,,0.09194233094474669,,0.0,False,,0.09094233094474669,0.08894233094474668,3,,9094.233094474668,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,407a84d6c84b,NOW,1,,,2019-11-20,,0.018901890189019,,0.0,False,,0.017901890189019,0.015901890189019,1,,1790.1890189018998,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,ac8bc3a9fa77,NOW,1,,,2019-11-20,,0.022620673249321044,,0.0,False,,0.021620673249321043,0.019620673249321045,1,,2162.0673249321044,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,c4854509e6d8,NOW,1,,,2019-11-20,,-0.03480565371024735,,0.0,False,,-0.035805653710247354,-0.037805653710247356,10,,-3580.565371024735,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,13fca9dd5603,LVS,1,,,2019-10-02,,-0.010161177295024526,,0.0,False,,-0.011161177295024527,-0.013161177295024525,5,,-1116.1177295024527,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,f155c3bce947,LVS,1,,,2019-10-02,,0.021960319916184412,,0.0,False,,0.02096031991618441,0.018960319916184413,5,,2096.031991618441,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,26ae09ea734b,LVS,1,,,2019-10-02,,-0.010681141656452398,,0.0,False,,-0.011681141656452398,-0.013681141656452397,3,,-1168.1141656452398,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,1e4a1478af5b,LVS,1,,,2019-10-02,,0.014166522527704561,,0.0,False,,0.01316652252770456,0.011166522527704562,3,,1316.652252770456,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,164491ab6d43,LVS,1,,,2019-10-02,,-0.012410417759132986,,0.0,False,,-0.013410417759132987,-0.015410417759132985,1,,-1341.0417759132986,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,da98ac59fba6,LVS,1,,,2019-10-02,,0.005254293739980431,,0.0,False,,0.004254293739980431,0.002254293739980431,1,,425.4293739980431,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,caf4b897cc18,LVS,1,,,2019-10-02,,0.01610619469026542,,0.0,False,,0.015106194690265418,0.01310619469026542,10,,1510.6194690265418,False,,2019,S&P 500,US,
S3_DEL_short_eff_+10,da91c60572c0,NKTR,-1,,,2019-10-02,,-0.012117714945181879,,0.0,False,,-0.01311771494518188,-0.015117714945181878,10,,-1311.7714945181879,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,e433c0c71853,NVR,1,,,2019-09-25,,-0.0334415698531102,,0.0,False,,-0.0344415698531102,-0.0364415698531102,5,,-3444.15698531102,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,5da65b14021c,NVR,1,,,2019-09-25,,-0.02188394780063585,,0.0,False,,-0.02288394780063585,-0.02488394780063585,5,,-2288.394780063585,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,29859e288697,NVR,1,,,2019-09-25,,-0.01657382573413113,,0.0,False,,-0.017573825734131132,-0.01957382573413113,3,,-1757.3825734131133,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,3ee816140b1c,NVR,1,,,2019-09-25,,-0.01436113966734831,,0.0,False,,-0.015361139667348311,-0.01736113966734831,3,,-1536.1139667348311,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,c410c01074ce,NVR,1,,,2019-09-25,,0.014650704721034913,,0.0,False,,0.013650704721034912,0.011650704721034914,1,,1365.0704721034913,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,8fa9c2db13ae,NVR,1,,,2019-09-25,,0.008735944860285283,,0.0,False,,0.007735944860285283,0.005735944860285283,1,,773.5944860285283,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,f210c2f7eb74,NVR,1,,,2019-09-25,,0.022355244755244863,,0.0,False,,0.021355244755244862,0.019355244755244864,10,,2135.524475524486,False,,2019,S&P 500,US,
S3_DEL_short_eff_+10,64d09c252514,JEF,-1,,,2019-09-25,,0.05227272727272736,,0.0,False,,0.05127272727272736,0.04927272727272736,10,,5127.272727272736,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,760ab45bd58a,CDW,1,,,2019-09-20,,0.08369886312774155,,0.0,False,,0.08269886312774155,0.08069886312774155,5,,8269.886312774155,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,d0ca97bfc9d7,CDW,1,,,2019-09-20,,0.09303162077495664,,0.0,False,,0.09203162077495664,0.09003162077495663,5,,9203.162077495663,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,7451386536e0,CDW,1,,,2019-09-20,,0.06379613356766267,,0.0,False,,0.06279613356766267,0.06079613356766267,3,,6279.613356766267,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,f08aace661cc,CDW,1,,,2019-09-20,,0.07256922940708854,,0.0,False,,0.07156922940708854,0.06956922940708854,3,,7156.922940708854,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,1289fa232c73,CDW,1,,,2019-09-20,,-0.0060755336617405176,,0.0,False,,-0.007075533661740518,-0.009075533661740517,1,,-707.5533661740518,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,8d527e54f08d,CDW,1,,,2019-09-20,,0.0032243201976989155,,0.0,False,,0.0022243201976989155,0.00022432019769891547,1,,222.43201976989155,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,b6570ddbde88,CDW,1,,,2019-09-20,,0.011068891458780872,,0.0,False,,0.010068891458780871,0.008068891458780873,10,,1006.8891458780871,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,94cc3849578d,LDOS,1,,,2019-08-08,,0.005874595372257652,,0.0,False,,0.004874595372257652,0.0028745953722576515,5,,487.45953722576513,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,2ff8f8b7d187,LDOS,1,,,2019-08-08,,0.010012432843428343,,0.0,False,,0.009012432843428342,0.007012432843428343,5,,901.2432843428342,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,39e116ba3bcf,LDOS,1,,,2019-08-08,,0.06229425170929348,,0.0,False,,0.06129425170929348,0.05929425170929348,3,,6129.425170929348,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,35a8dab810d3,LDOS,1,,,2019-08-08,,0.02776532492471162,,0.0,False,,0.02676532492471162,0.02476532492471162,3,,2676.532492471162,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,e0750ea7832b,LDOS,1,,,2019-08-08,,0.04133052004468185,,0.0,False,,0.04033052004468185,0.03833052004468185,1,,4033.052004468185,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,d2852f15eeca,LDOS,1,,,2019-08-08,,0.021710420728781044,,0.0,False,,0.020710420728781043,0.018710420728781044,1,,2071.042072878104,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,fc6d8db0e599,LDOS,1,,,2019-08-08,,0.019785458879618467,,0.0,False,,0.018785458879618466,0.016785458879618468,10,,1878.5458879618466,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,75c74e3a2279,IEX,1,,,2019-08-08,,-0.035631431800606794,,0.0,False,,-0.036631431800606795,-0.0386314318006068,5,,-3663.1431800606797,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,7bbb80cb2185,IEX,1,,,2019-08-08,,-0.0314935943294361,,0.0,False,,-0.032493594329436104,-0.034493594329436106,5,,-3249.3594329436105,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,438a9a487be5,IEX,1,,,2019-08-08,,0.039697300070544506,,0.0,False,,0.038697300070544505,0.0366973000705445,3,,3869.7300070544507,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,4db766191c67,IEX,1,,,2019-08-08,,0.005168373285962646,,0.0,False,,0.004168373285962646,0.0021683732859626463,3,,416.8373285962646,False,,2019,S&P 500,US,
S1_ADD_runup_T-1,6934e2ecfd36,IEX,1,,,2019-08-08,,0.025297242600556435,,0.0,False,,0.024297242600556435,0.022297242600556436,1,,2429.7242600556433,False,,2019,S&P 500,US,
S1x_ADD_excess_T-1,a0ed40b1f133,IEX,1,,,2019-08-08,,0.005677143284655628,,0.0,False,,0.004677143284655628,0.002677143284655628,1,,467.7143284655628,False,,2019,S&P 500,US,
S2_ADD_postdrift_eff_+10,2590bcd08ce1,IEX,1,,,2019-08-08,,0.01690106094251176,,0.0,False,,0.015901060942511758,0.01390106094251176,10,,1590.1060942511758,False,,2019,S&P 500,US,
S3_DEL_short_eff_+10,40dd7d18eca0,FL,-1,,,2019-08-08,,-0.0345423143350605,,0.0,False,,-0.0355423143350605,-0.0375423143350605,10,,-3554.23143350605,False,,2019,S&P 500,US,
S1_ADD_runup_T-5,3599982bcaf1,TMUS,1,,,2019-07-12,,0.04224058769513306,,0.0,False,,0.04124058769513306,0.039240587695133056,5,,4124.058769513305,False,,2019,S&P 500,US,
S1x_ADD_excess_T-5,c93ca65bca20,TMUS,1,,,2019-07-12,,0.03490292100612957,,0.0,False,,0.03390292100612957,0.03190292100612957,5,,3390.2921006129573,False,,2019,S&P 500,US,
S1_ADD_runup_T-3,025f9177f337,TMUS,1,,,2019-07-12,,0.05721889554224879,,0.0,False,,0.05621889554224879,0.05421889554224879,3,,5621.889554224879,False,,2019,S&P 500,US,
S1x_ADD_excess_T-3,fd9a3dd21872,TMUS,1,,,2019-07-12,,0.04557651188196421,,0.0,False,,0.04457651188196421,0.04257651188196421,3,,4457.651188196421,False,,2019,S&P 500,US,
